PuzzleId,FEN,Moves,Rating,RatingDeviation,Popularity,NbPlays,Themes,GameUrl,OpeningTags
3O9FY,r1b2rk1/ppp1pp1p/6p1/4bn2/2P5/2N1B3/PP4PP/R2BK1NR w KQ - 2 13,g1f3 e5c3 b2c3 f5e3,1513,76,95,8511,crushing opening short,https://lichess.org/e4RM6t5V#25,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
3PJFK,r1b2rk1/ppp3n1/3p4/2nPp3/2P1Pq2/2N5/PP2Q3/2KR1BNR w - - 1 17,c1b1 c8g4 e2e1 g4d1,1504,75,89,626,advantage opening short skewer,https://lichess.org/IvfyNFo4#33,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
3QFZY,1rbqrbk1/pp3p1p/2n3p1/2pnp3/2Q1N3/2PP1NP1/PP3PBP/R1B2RK1 b - - 3 13,b7b5 c4d5 d8d5 e4f6 g8h8 f6d5,1592,77,87,528,attraction crushing fork long master masterVsMaster opening sacrifice,https://lichess.org/isfYzYVW/black#26,Kings_Indian_Attack Kings_Indian_Attack_Wahls_Defense
3SFa3,r1bq1rk1/1p1nppbp/p2p1np1/8/2Pp1B2/2N1PN2/PP2BPPP/2RQ1RK1 w - - 0 10,f3d4 e7e5 f4g5 e5d4,1453,76,85,164,advantage fork opening short,https://lichess.org/KBisE0Qy#19,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
3UIMq,r1bq1rk1/1p1n2b1/p2p2pB/3P4/4P1p1/2N2P2/PP1Q4/R3KB1R b KQ - 1 17,g4f3 h6g7 g8g7 d2h6,1007,84,89,907,advantage attraction kingsideAttack opening short,https://lichess.org/oe5cJQi1/black#34,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
3UYI6,r2nn1k1/pppqp1bp/5rp1/3P4/2P3b1/2N1BN2/PP2B1PP/R2Q1RK1 w - - 1 14,f3e5 f6f1 e2f1 g7e5,1577,76,83,217,advantage discoveredAttack kingsideAttack opening short,https://lichess.org/ro5yFxjR#27,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
3VkPY,2kr1bnr/pbp2ppp/1pp1p3/8/Pq2P3/3PB3/1PP1BPPP/RN1QK2R w KQ - 1 9,d1d2 b4b2 c2c3 b2a1,1275,77,78,147,crushing opening pin short trappedPiece,https://lichess.org/K8burvTc#17,French_Defense French_Defense_Kings_Indian_Attack
3g7fD,rnb2rk1/pp3p1p/6p1/2pN4/2P5/8/Pq4PP/R2QKBNR w KQ - 0 13,d5c7 b2e5 f1e2 e5c7,1278,77,94,17204,advantage fork opening short,https://lichess.org/ceiXMuJl#25,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
3kCid,rn1q1r2/p2nppkp/b1p3p1/1N2P3/2BP4/8/PP1Q1PPP/R3K1NR w KQ - 1 12,b5d6 e7d6 c4a6 b8a6,1348,76,95,19377,advantage opening short,https://lichess.org/fYXLFJtb#23,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
3pVAJ,rnb1r1k1/ppp1ppbp/6p1/3NP1B1/2P3n1/5N2/PP3PPP/3RKB1R b K - 2 10,g4e5 d5c7,1994,77,85,119,advantage oneMove opening,https://lichess.org/J8xrxZva/black#20,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
3vfJ3,r2q1rk1/pppb1pbp/2np1np1/8/2PN4/2N3PP/PP2PPB1/R1BQ1RK1 w - - 1 10,g1h2 c6d4 d1d4 f6g4 d4g4 d7g4,1533,76,93,6823,advantage long master masterVsMaster opening,https://lichess.org/HKOTOvCS#19,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
3wtWa,r2qnrk1/pp3p1p/2nP2p1/5b2/2P2B2/2N5/PP2B1PP/R2QK2R w KQ - 1 14,f4h6 d8h4 g2g3 h4h6,1000,74,96,2701,advantage fork opening short,https://lichess.org/4vSY5Gp2#27,Kings_Indian_Defense Kings_Indian_Defense_Four_Pawns_Attack
3zobY,2rqk2r/1p2npb1/p2p1np1/7p/4bP2/2N1B2P/PPQ3P1/1K1R1BNR w k - 0 16,c3e4 c8c2 e4d6 e8f8,1675,76,82,281,crushing defensiveMove opening short,https://lichess.org/Sk656xjN#31,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
4231W,rn2kb1r/1p2p1pp/1pp2p2/4N3/1n2B3/Pb4P1/1P1PPP1P/RNB2RK1 w kq - 0 12,e5d3 b4c2 d3f4 c2a1,1553,74,93,1203,crushing opening short trappedPiece,https://lichess.org/zVeFjfeH#23,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
43Ndl,2kr1b1r/ppp1ppp1/2n2n2/3p1qNp/3P4/2P3P1/PP1NPP1P/R1BQR1K1 w - - 2 11,g5f7 f6g4 d2f3 f5f7,1456,74,92,2625,advantage discoveredAttack opening short,https://lichess.org/l68cHKp1#21,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
43xAs,rn1qk2r/ppp2pp1/3bpn1p/3p1b2/8/3P1NP1/PPPNPPBP/R1BQR1K1 b kq - 5 7,e8g8 e2e4 f5h7 e4e5,1410,76,93,1508,crushing opening short,https://lichess.org/skh2UBXL/black#14,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
45MzU,r1bq2k1/ppp1n1bp/3p3r/3P3P/2P1PQ2/2N2P2/PP6/R3KBR1 b Q - 0 19,g8h8 g1g7 h8g7 f4g5 h6g6 h5g6,1584,76,96,10117,advantage attraction kingsideAttack long opening sacrifice,https://lichess.org/8Nl4rBRY/black#38,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
49aBn,r1bqnrk1/1pp3bp/p2p2p1/3P1n2/2P1N1B1/2N5/PP4PP/R1BQ1RK1 w - - 0 15,e4g3 g7d4 d1d4 f5d4 f1f8 g8f8,1836,75,91,1580,crushing long opening,https://lichess.org/jrZGMWzN#29,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
4BEVE,rnbq1rk1/pp2ppbp/2pp1np1/6B1/2PPP3/2N5/PP1QBPPP/R3K1NR b KQ - 1 7,c8g4 g5f6 g7f6 e2g4,1288,78,85,174,advantage capturingDefender opening short,https://lichess.org/IjNDPPJF/black#14,Kings_Indian_Defense Kings_Indian_Defense_Averbakh_Variation
4CtCT,r1bq1r2/1p3pkp/p3p1p1/8/1n6/1Pn2NP1/P2NPPBP/R3QRK1 w - - 4 15,a2a3 b4c2 a1c1 c2e1,989,86,75,206,crushing fork opening short,https://lichess.org/7HCDYl84#29,Indian_Defense Indian_Defense_Kings_Indian_Variation
4J4Ci,r1b2rk1/ppp3bp/3p4/1N1P1p2/2Pp2nq/8/PP2BPPP/R1BQ1RK1 w - - 2 15,g2g3 h4h2,802,94,95,133,kingsideAttack mate mateIn1 oneMove opening,https://lichess.org/T9gTLyxh#29,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
4Kn9c,r2q1rk1/ppp3pp/1bn5/4pp2/1nP5/PN1P1BPP/1P3P2/R1BQR1K1 b - - 0 14,b4d3 f3d5 g8h8 d1d3,1175,80,89,847,advantage interference intermezzo opening short,https://lichess.org/o1XGa17j/black#28,French_Defense French_Defense_Kings_Indian_Attack
4LWeW,rn1qk2r/pp2bpp1/2p1pn1p/5b2/4P3/5NP1/PPPN1PBP/R1BQR1K1 b kq - 0 9,f5e4 d2e4 d8d1 e4f6 e7f6 e1d1,1548,73,95,10763,crushing long opening sacrifice,https://lichess.org/ugP1VjDZ/black#18,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
4MfN7,r1b1qrk1/pp1n1pbp/2pp1np1/4p3/2PP1B2/2NBPN2/PP3PPP/R2QR1K1 w - - 0 10,d4e5 d6e5 f4g3 e5e4,1211,76,92,1517,advantage opening short,https://lichess.org/fjvQ8z2q#19,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
4R1XJ,r2q1rk1/pppnppbp/2n3p1/4P3/2P2Bb1/2N2N2/PP2BPPP/R2Q1RK1 b - - 2 10,g7e5 f3e5 d7e5 e2g4 e5g4 d1g4,1962,75,87,249,crushing discoveredAttack long opening,https://lichess.org/zeGLRC9Q/black#20,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
4XVjg,rnbqr1k1/ppp2pbp/5np1/4p3/2P1PB2/2NB4/PP1Q1PPP/R3K1NR w KQ - 0 9,f4h6 g7h6 d2h6 d8d3,1556,76,95,18397,crushing opening short,https://lichess.org/H2mUHl5T#17,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
4XyAu,r1bq1rk1/pppn1nbp/3p1pp1/3Pp3/2P1P1PB/2N4P/PP1Q1P2/R3KBNR w KQ - 1 12,e1c1 g7h6 d2h6 f7h6,1458,74,86,509,crushing opening pin short,https://lichess.org/L4K9v4Ps#23,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
4Yz7L,rnb1k2r/pppp1ppp/4pq2/8/3bP1n1/5NP1/PPPN1P1P/R1BQKB1R w KQkq - 0 7,f3d4 f6f2,1395,80,85,126,attackingF2F7 mate mateIn1 oneMove opening,https://lichess.org/TkxUiibD#13,French_Defense French_Defense_Kings_Indian_Attack
4bd41,r2qr1k1/pp1b1p1p/2np1bp1/4p3/2P5/1P1BPN2/P4PPP/R1BQ1RK1 w - - 0 14,c1b2 e5e4 b2f6 d8f6 d3e4 e8e4,1297,75,98,2608,crushing fork long opening,https://lichess.org/hzo9mih6#27,Kings_Indian_Defense Kings_Indian_Defense_Semi-Classical_Variation
4f2rb,rn1q1rk1/ppp2pbp/3p2p1/3Pp2b/2P1Pn2/2N2N1P/PPB2PP1/R1BQ1RK1 w - - 1 11,g2g4 f4h3 g1g2 h5g4,1322,76,93,8577,advantage kingsideAttack opening short,https://lichess.org/MoHgofZu#21,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
4gk0x,r1bqkb1r/ppp2ppp/4pn2/8/3nN3/3P2P1/PPPQ1P1P/R1B1KBNR b KQkq - 2 7,d4f3 g1f3 f6e4 d3e4,862,75,98,625,crushing hangingPiece opening short,https://lichess.org/KGJNGDLt/black#14,French_Defense French_Defense_Kings_Indian_Attack
4hIvE,r1bq1rk1/bp1n1ppp/2n1p3/p7/2Pp1B2/PN3NP1/1P2PPBP/R2Q1RK1 w - - 6 12,b3d4 c6d4 f3d4 e6e5,1967,76,88,169,advantage opening short,https://lichess.org/DMlxzY6N#23,Kings_Indian_Attack Kings_Indian_Attack_Sicilian_Variation
4hnK7,r1b1kbnr/pp4pp/2n1p3/2pqN3/3p4/3P2P1/PPPNQP1P/R1B1KB1R w KQkq - 1 9,d2f3 c6e5 f3e5 d5h1,1234,77,93,8386,advantage opening short,https://lichess.org/tUk5Hi96#17,French_Defense French_Defense_Kings_Indian_Attack
4huTw,r1b1r1k1/pp1n1p1p/1qpp2p1/8/2PbN3/1P4P1/P4PBP/1RBQR1K1 b - - 1 14,d4f2 e4f2 e8e1 d1e1,951,76,100,583,crushing opening short,https://lichess.org/IbKKfP4u/black#28,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
4rP5F,r1b2rk1/pp4bp/2pp2p1/3Pq3/4p3/2N4P/PP1BB1P1/R3Q1KR w - - 0 19,e2c4 e5d4 d2e3 d4c4,1116,77,92,5392,advantage fork opening short,https://lichess.org/A7ZwRqrh#37,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
4tK1Y,r1b1k2r/ppqp1ppp/4pn2/4b3/4P3/2P1QP2/PP2B1PP/RNB1K2R b KQkq - 0 12,e5h2 f3f4 c7f4 e3f4 h2f4 c1f4,1960,75,94,5837,advantage long opening quietMove,https://lichess.org/33Sl7jMH/black#24,French_Defense French_Defense_Kings_Indian_Attack
4y2aG,r1bqnrk1/ppp3bp/3p2n1/3Pp1N1/1PP2p2/2N5/P2BBPPP/R2Q1RK1 w - - 2 14,e2g4 d8g5 g4c8 a8c8,1326,75,96,1092,crushing hangingPiece opening short,https://lichess.org/HHHSZGcv#27,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
51jGX,r2q1rk1/pb3ppp/1pn1pb2/2p5/8/P1PP1NP1/1P3PBP/R1BQR1K1 b - - 0 13,c6e5 f3e5 b7g2 g1g2 f6e5 e1e5,1077,82,90,500,advantage long opening,https://lichess.org/NcXApfrg/black#26,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
53G82,r1b1qrk1/ppp2p1p/3p1bp1/4N3/2P1P3/2N3P1/PP3P1P/R2QKB1R w KQ - 0 11,e5g4 f6c3 b2c3 e8e4 g4e3 e4h1,1139,80,93,2979,advantage fork long opening,https://lichess.org/BaLSofjQ#21,Kings_Indian_Defense Kings_Indian_Defense_Zinnowitz_Variation
54wHl,r2qrnk1/ppbb1p2/1np1p2Q/4P1N1/4B3/6P1/PPP2P1P/RN1R2K1 b - - 4 17,c7e5 e4h7 f8h7 h6h7 g8f8 h7f7,1401,74,94,13424,kingsideAttack long mate mateIn3 opening,https://lichess.org/eHrKsd6r/black#34,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
55gVk,r2q1rk1/pp3pbp/5np1/2p2b2/1nP1p3/1PN1P3/PBQNBPPP/R4RK1 w - - 4 13,c2b1 d8d2 f1d1 d2c2 b1c2 b4c2,1595,74,95,8061,crushing hangingPiece long opening,https://lichess.org/gj112xQv#25,Kings_Indian_Defense Kings_Indian_Defense_Semi-Classical_Variation
571tW,rnb2r2/1ppp1pkp/4pqp1/1n6/P3N3/3PPN2/4BPPP/R2QK2R b KQ - 1 13,f6b2 a1b1 b5c3 b1b2,1499,76,86,168,crushing opening short,https://lichess.org/TLj5FPLJ/black#26,Polish_Opening Polish_Opening_Kings_Indian_Variation
58eKH,r1b2rk1/pp1n1pbp/1qp2np1/4p3/2P5/2NBPN2/PPQ2PPP/R1B2RK1 w - - 0 11,b2b3 e5e4 d3e4 f6e4 c3e4 g7a1,1321,75,91,992,crushing fork long opening,https://lichess.org/c76CdRsx#21,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
59bc6,rnbqr1k1/ppp3bp/3p2p1/8/2PPp3/2N2N2/PP1QPPP1/2KR1B1R w - - 0 14,f3g5 e4e3 f2e3 d8g5,1865,75,97,2712,advantage interference opening short,https://lichess.org/nCa1exIl#27,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
5AawN,r2q1rk1/pp2ppbp/2n3p1/2pn4/2Q3b1/2N2NP1/PPPP1PBP/R1B1R1K1 b - - 5 10,e7e6 c4g4,1777,75,91,199,advantage hangingPiece oneMove opening,https://lichess.org/x1d8moRu/black#20,Kings_Indian_Attack Kings_Indian_Attack_Double_Fianchetto
5BeBP,r1b1kbnr/ppp3pp/2n1p3/3pp1N1/3P4/2P5/PP2BPqP/RNBQKR2 b Qkq - 1 9,g8f6 e2f3 g2h2 f1h1 h2h1 f3h1,1547,76,94,848,advantage long opening trappedPiece,https://lichess.org/w4pZ4JBu/black#18,French_Defense French_Defense_Kings_Indian_Attack
5F69o,rn2k2r/pp3pbp/2p2np1/4p3/2PqP3/4NQ1P/PP2BPP1/R1B1K2R b KQkq - 3 11,f6e4 e3c2 d4f2 f3f2 e4f2 e1f2,1602,74,85,262,advantage long opening,https://lichess.org/zmLMdLZj/black#22,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
5Mogp,r1b2rk1/pp2ppbp/1q1p2p1/7n/2PN4/2N4P/PPR2PPB/3QKB1R b K - 0 12,g7d4 c3d5 d4f2 c2f2,1746,77,93,6206,advantage opening short,https://lichess.org/VPFH6TD2/black#24,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
5Uc2I,rnb2r1k/ppp1p1bP/8/3q2NQ/2pp4/8/PP3P1P/R1B1KBNR w KQ - 2 13,g5f7 d5f7 h5f7 f8f7,1659,74,89,304,advantage opening short,https://lichess.org/7PZB9MJn#25,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
5UfUJ,rnb1k2r/ppp2pbp/3p2p1/3Pp3/2P1N2q/3B3P/PP3PP1/R1BQK2R b KQkq - 1 10,e8g8 c1g5 h4g5 e4g5,1636,75,94,14809,crushing opening short,https://lichess.org/TYrLyUwt/black#20,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
5XBFn,r1bqkbnr/pppn2pp/8/6N1/4p3/6P1/PPP1PPBP/R1BQK2R b KQkq - 1 8,g8f6 g5e6 d8e7 e6c7 e8d8 c7a8,1753,74,93,2069,advantage exposedKing fork long opening,https://lichess.org/qeeuwKWM/black#16,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
5cU3x,r1bq1rk1/pp3pbp/1n1p1npB/1Np5/2P1P3/2N5/PP1Q1PPP/R3KB1R w KQ - 2 11,b5d6 g7h6 d2h6 d8d6,1709,74,93,1608,advantage opening short,https://lichess.org/LB89wSE2#21,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
5f6lq,r2qkbnr/pppb3p/4p1N1/3p4/3P2Q1/8/PPP2PPP/RNB2RK1 b kq - 0 11,h7g6 g4g6 e8e7 c1g5 e7d6 g5d8,1160,78,93,984,crushing exposedKing long opening skewer,https://lichess.org/MQliaHHS/black#22,French_Defense French_Defense_Kings_Indian_Attack
5gPj3,r1bqnrk1/pppn1pbp/3p2p1/3Pp3/2P1P3/2N1BP2/PP1Q2PP/R3KBNR w KQ - 3 9,e3h6 d8h4 g2g3 h4h6,1203,76,92,1079,crushing opening short,https://lichess.org/B6sfNVkf#17,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
5hdGh,rnbq1b1r/pppk2pp/5n2/3pQ3/8/2N1P1P1/PPPP1P1P/R1B1KB1R b KQ - 2 7,b8c6 f1h3 f6g4 h3g4,1608,74,92,2531,mate mateIn2 opening short,https://lichess.org/Nbb4zLgH/black#14,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
5jCvX,r3nrk1/ppp3b1/2npq2p/2P1pp2/8/1PN4P/P3BPP1/R1BQ1RK1 b - - 0 15,e5e4 e2c4 e6c4 b3c4,981,86,94,1767,advantage opening pin short,https://lichess.org/7PlBtBdd/black#30,Kings_Indian_Defense Kings_Indian_Defense_Petrosian_Variation
5jGHm,r1bqnrk1/pp2ppbp/3p2p1/4nP2/2PBP3/2NB1N2/PP4PP/R2QK2R w KQ - 1 11,e1g1 e5f3 g2f3 g7d4,996,86,92,169,crushing discoveredAttack kingsideAttack opening short,https://lichess.org/uSuGG0SF#21,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
5kWPk,rn2kbnr/pp2ppp1/2p1q3/3pN3/4P1Q1/3P2P1/PPP2P2/RNB1R1KB b kq - 0 11,e6e5 g4c8,757,77,100,245,mate mateIn1 oneMove opening,https://lichess.org/0db5ZoXu/black#22,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
5lY82,1rbqr1k1/p1pn1pbp/1pB3p1/8/2P1p3/2N1PNP1/PP3PP1/2RQK2R w K - 0 15,c6e4 g7c3 c1c3 e8e4,1398,76,83,572,advantage intermezzo opening short,https://lichess.org/zpabjbpu#29,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
5lcM4,r2q1rk1/1ppb1pbp/3p1np1/p2Pp3/1PP1n3/P1N1PN2/1B2BPPP/R2Q1RK1 w - - 1 12,e2d3 e4c3 b2c3 e5e4,1284,77,74,194,advantage opening short,https://lichess.org/DkncwcJU#23,Kings_Indian_Defense Kings_Indian_Defense_Semi-Classical_Variation
5sQeW,r1bq1rk1/ppp3bn/2np3p/3Bp3/5p1N/2PP2P1/PPQN1P1P/R1B1R1K1 b - - 1 13,g8h8 h4g6,735,88,97,845,master mate mateIn1 oneMove opening,https://lichess.org/QuXsrF6y/black#26,Kings_Indian_Attack Kings_Indian_Attack_Symmetrical_Defense
5uNis,rn2k2r/pp2ppbp/3p1np1/q4b2/2P4B/1NN1QP2/PP4PP/R3KB1R b KQkq - 2 12,a5c7 h4f6 g7f6 c3d5,1575,77,89,1454,advantage opening pin short,https://lichess.org/p3L0mIZm/black#24,Kings_Indian_Defense Kings_Indian_Defense_Accelerated_Averbakh_Variation
60q0X,r2qnrk1/ppp3bp/2n3p1/5p2/2PP4/2N1BB1P/PP4P1/R2Q1RK1 b - - 0 14,g7d4 f3d5 g8h8 e3d4 c6d4 d1d4,1524,77,94,8827,crushing intermezzo kingsideAttack long opening,https://lichess.org/eokFbphw/black#28,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
62g7p,1rbqnrk1/1p1n1pbp/p1pp2p1/4p3/2PPP2P/2N1BPN1/PP1Q2P1/2KR1B1R w - - 0 12,h4h5 e5d4 e3d4 g7d4,1430,77,73,163,advantage fork opening short,https://lichess.org/gh45ihgo#23,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
63TeJ,rnbq1rk1/pp1n1pbp/3p2p1/3Pp3/4P3/2N1BP2/PP1Q2PP/R3KBNR w KQ - 1 10,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1407,75,84,2701,advantage long opening,https://lichess.org/FnLO3iVH#19,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
69ctI,r1b2rk1/pp5p/3p1npQ/q1nPp3/4P3/2N5/PP2BPP1/2KR2NR b - - 3 15,c5e4 c3e4 a5c7 e4c3,1458,74,80,208,advantage defensiveMove opening short,https://lichess.org/BzTUsc9u/black#30,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
6H4R6,r3kb1r/pppq1ppp/8/3Qn3/4P3/2N3Pb/PPP1P1B1/R1B2RK1 b kq - 0 12,h3g2 d5e5 d7e7 e5e7 f8e7 g1g2,1820,75,96,3163,crushing hangingPiece long opening,https://lichess.org/3C8l5Shq/black#24,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
6H8zs,rnb4r/pppp1pk1/4p1Pn/6q1/1P6/4P3/P1PP1PB1/RN1QK1NR w KQ - 1 12,g6f7 g5g2 d1f3 g2f3,1214,76,89,855,advantage hangingPiece opening short,https://lichess.org/uh8uEfPp#23,Polish_Opening Polish_Opening_Kings_Indian_Variation
6HKx3,r1bqk1nr/pp3ppp/2n5/4p3/Qb1N4/3P2P1/PP2PPBP/RNB1K2R w KQkq - 1 9,c1d2 b4d2 b1d2 e5d4,1869,76,88,430,advantage master opening short,https://lichess.org/1HBHpOg4#17,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
6HsuP,r1bq1rk1/pppn1pbp/3p2p1/3Pp3/2P1Pn2/2N1B2P/PP1N1PP1/R2QKB1R w KQ - 3 10,c3e2 f4d3,939,76,98,1038,mate mateIn1 oneMove opening smotheredMate,https://lichess.org/HDEYKHVZ#19,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
6Lm46,r2qkb1r/pp3ppp/2n1b3/2ppP3/5B2/5N2/PPP2PPP/R2QKB1R w KQkq - 1 10,f1b5 d8a5 c2c3 a5b5,1045,76,98,2663,crushing fork opening short,https://lichess.org/pxSdZU08#19,French_Defense French_Defense_Kings_Indian_Attack
6MV4r,r1bqnrk1/1p1nppbp/p2p2p1/2P3P1/2P1P3/2N1B3/PP1QBP1P/R3K1NR b KQ - 0 10,d7c5 e3c5 g7c3 b2c3,1713,78,79,398,advantage master opening short,https://lichess.org/CWLmWhaw/black#20,Kings_Indian_Defense Kings_Indian_Defense_Semi-Averbakh_System
6cQBz,r1b1nrk1/ppp2qbp/3p1n1B/3Ppp2/1PP5/2N2N2/P2Q1PPP/R3KB1R w KQ - 6 14,f3g5 g7h6 g5f7 h6d2,1347,75,93,1500,crushing hangingPiece opening short,https://lichess.org/c4cch5xE#27,Kings_Indian_Defense Kings_Indian_Defense_Larsen_Variation
6pUTP,r2q1rk1/pppnppb1/3p1n1p/6p1/2PP2b1/2N1PNB1/PP2BPPP/R2QK2R w KQ - 4 10,f3g5 g4e2 d1e2 h6g5,1358,75,89,765,advantage intermezzo opening short,https://lichess.org/Pti1QK4l#19,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
6qT3h,r2q1rk1/ppp1bppp/2np1n2/1P2p3/P1P1P1b1/3P1N2/3BBPPP/RN1QK2R b KQ - 0 9,c6d4 f3d4 e5d4 e2g4 f6g4 d1g4,1146,75,96,649,crushing discoveredAttack long opening,https://lichess.org/Tphla7k4/black#18,French_Defense French_Defense_Kings_Indian_Attack
71S5T,rn1qr1kb/pp2pp1p/2p2npB/3PQ1N1/2P3b1/2N5/PP3PPP/R3KB1R b KQ - 0 13,f6d5 e5h8 g8h8 g5f7 h8g8 f7d8,1536,76,86,598,attraction crushing deflection fork long opening sacrifice,https://lichess.org/Clbqep5u/black#26,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
72R9C,r1b1nrk1/1pp2p1p/3p2p1/p1nP2q1/2PbPR2/P1N5/1P1NB1PP/R1B2Q1K b - - 4 14,c5d7 d2f3 g5e7 f3d4,1583,75,90,1188,crushing fork opening short,https://lichess.org/D5QxYKHE/black#28,Kings_Indian_Defense Kings_Indian_Defense_Orthodox_Variation
7Bg2F,rn1q1rk1/pbp1ppbp/1p3np1/8/4N3/3P2P1/PPPN1PBP/R1BQ1RK1 b - - 0 9,b8d7 e4f6 e7f6 g2b7,795,105,82,664,crushing discoveredAttack opening short,https://lichess.org/OWoPQIzb/black#18,Kings_Indian_Attack Kings_Indian_Attack_Wahls_Defense
7GpD9,r1bqr1k1/pppnppb1/3p1npp/8/2PP1B2/2N1PN1P/PP3PP1/R2QKB1R w KQ - 1 9,f1d3 e7e5 f4h2 e5e4 d3c2 e4f3,1589,75,91,389,advantage fork long master opening,https://lichess.org/dC06ClJD#17,Kings_Indian_Defense Kings_Indian_Defense_Normal_Variation
7e2xy,r2qk2r/ppp2pp1/2n1pn1p/2b2b2/4P3/P4NP1/1PPN1PBP/R1BQR1K1 b kq - 0 10,f5e4 d2e4 f6e4 d1d8 a8d8 e1e4,1303,74,92,6878,advantage discoveredAttack long opening,https://lichess.org/AdVP1xsy/black#20,Kings_Indian_Attack Kings_Indian_Attack_Other_variations
7iExA,rnb2rk1/pp2ppbp/1qpp1np1/8/2PP4/P1N2NP1/1P1BPPBP/R2Q1RK1 b - - 2 9,b6b2 c3a4 b2a1 d1a1,1463,75,86,329,advantage opening short trappedPiece,https://lichess.org/r66hyJyl/black#18,Kings_Indian_Defense Kings_Indian_Defense_Fianchetto_Variation
7pFe7,rnbq1rk1/ppp3bp/3p1pp1/4n3/2P4B/2N1PN2/PPB2PPP/R2QK2R b KQ - 1 10,e5c4 d1d5 g8h8 d5c4,1169,78,73,124,crushing fork opening short,https://lichess.org/Wy4ES7Ap/black#20,Kings_Indian_Defense Kings_Indian_Defense_Smyslov_Variation
7pX7c,rnbq1rk1/ppp3bn/3p2pp/3Ppp2/2P1P3/2N1BP2/PP1Q2PP/R3KBNR w KQ - 0 10,e3h6 d8h4 g2g3 h4h6 d2h6 g7h6,1206,76,92,451,crushing long opening,https://lichess.org/dWwwcoiq#19,Kings_Indian_Defense Kings_Indian_Defense_Steiner_Attack
7pXWi,r1b2rk1/ppp3bp/3p4/3P4/2P1PB1q/2N1Qn2/PP5P/2KR1B1R w - - 5 17,f4g3 g7h6 c1b1 h6e3 g3h4 f3h4,1718,75,87,763,crushing long opening pin,https://lichess.org/EL6NiRdy#33,Kings_Indian_Defense Kings_Indian_Defense_Samisch_Variation
7vdsT,r1bqr1k1/ppp1ppbp/2np1np1/8/2PP4/1QN1P1P1/PP2NPBP/R1B1K2R b KQ - 4 8,a8b8 g2c6 b7c6 b3b8,1382,77,86,159,capturingDefender crushing opening short,https://lichess.org/d9pBcCDk/black#16,Kings_Indian_Defense Kings_Indian_Defense_Other_variations
